entityid,domain,time_of_run,earliest_screenshot,start_date_with_buffer,latest_screenshot,end_date_with_buffer,file_path,failed,reason_for_failure
1050353588,www.getbommer.com,2023-06-14 14:57:09,,2015-07-05,,2023-06-06,,1,No timestamps within company life span
1050353696,www.filljoy.co,2023-06-14 14:57:09,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1050354641,www.axonpark.com,2023-06-14 14:57:09,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1050354812,www.localfood.network,2023-06-14 14:57:09,,2016-07-05,,2023-06-06,,1,No timestamps within company life span
1050354830,www.cowden.tech,2023-06-14 14:57:09,,2014-07-05,,2023-06-06,,1,No timestamps within company life span
1050354857,www.corvuslabs.io,2023-06-14 14:57:09,,2018-07-15,,2023-06-06,,1,No timestamps within company life span
1050354884,www.thermasensecorp.com,2023-06-14 14:57:09,,2016-07-05,,2023-06-06,,1,No timestamps within company life span
1050356441,www.stimusil.com,2023-06-14 14:57:09,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050356801,judoscale.com,2023-06-14 14:57:09,,2016-07-05,,2023-06-06,,1,No timestamps within company life span
1050356855,www.bluerithm.com,2023-06-14 14:57:09,,2015-07-05,,2023-06-06,,1,No timestamps within company life span
1050357098,www.eatcounter.com,2023-06-14 14:57:09,,2021-01-08,,2023-06-06,,1,No timestamps within company life span
1050357278,www.globalairmobilityinc.com,2023-06-14 14:57:09,,1996-03-05,,2023-06-06,,1,No timestamps within company life span
1050359492,www.ziongrowers.com,2023-06-14 14:57:09,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050359951,www.youfeedapp.com,2023-06-14 14:57:09,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050364289,www.safetysolutionsholdings.com,2023-06-14 14:57:09,,2021-09-07,,2023-06-06,,1,No timestamps within company life span
1050365882,frontdoorhealth.io,2023-06-14 14:57:09,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050366368,www.rsmtg.com,2023-06-14 14:57:09,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1050366674,www.bayousurgical.com,2023-06-14 14:57:09,,2015-07-05,,2023-06-06,,1,No timestamps within company life span
1050367862,www.gr8-tek.com,2023-06-14 14:57:09,,1990-07-05,,2023-06-06,,1,No timestamps within company life span
1050367916,www.joingelt.com,2023-06-14 14:57:09,2021-12-24 00:26:11,2021-06-19,2023-04-10 20:03:13,2023-06-06,optimal_timestamps/1050367916_timestamps.csv,0,
1050369068,www.plumlock.com,2023-06-14 14:57:09,,2021-09-25,,2023-06-06,,1,No timestamps within company life span
1050369338,www.apexbiomed.com,2023-06-14 14:57:09,,2003-07-05,,2023-06-06,,1,No timestamps within company life span
1050369653,www.midas-mx.com,2023-06-14 14:57:09,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050369707,www.certafind.com,2023-06-14 14:57:09,,2019-08-31,,2023-06-06,,1,No timestamps within company life span
1050371624,www.hcxhomehealth.com,2023-06-14 14:57:09,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050371885,www.neoswap.ai,2023-06-14 14:57:09,,2021-12-02,,2023-06-06,,1,No timestamps within company life span
1050374000,www.triallibrary.com,2023-06-14 14:57:09,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050374045,www.olley.io,2023-06-14 14:57:09,,2018-08-23,,2023-06-06,,1,No timestamps within company life span
1050374153,www.orderio.me,2023-06-14 14:57:09,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050375665,www.baobabpartners.com,2023-06-14 14:57:09,,2014-06-07,,2023-06-06,,1,No timestamps within company life span
1050380480,www.hubhouze.com,2023-06-14 14:57:09,,2021-08-29,,2023-06-06,,1,No timestamps within company life span
1050381344,www.58phases.com,2023-06-14 14:57:09,,2007-07-05,,2023-06-06,,1,No timestamps within company life span
1050381479,www.trellus.ai,2023-06-14 14:57:09,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050384584,www.showrunnr.com,2023-06-14 14:57:09,2022-03-12 13:49:49,2021-07-05,2022-03-12 13:49:49,2023-06-06,optimal_timestamps/1050384584_timestamps.csv,0,
1050384908,www.destroydrive.com,2023-06-14 14:57:09,,2016-07-05,,2023-06-06,,1,No timestamps within company life span
1050387446,www.docnexus.ai,2023-06-14 14:57:09,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050388643,www.wa-lng.com,2023-06-14 14:57:09,2022-03-09 13:36:22,2022-02-23,2023-03-31 16:20:53,2023-06-06,optimal_timestamps/1050388643_timestamps.csv,0,
1050388679,www.bayspair.com,2023-06-14 14:57:09,,2021-05-02,,2023-06-06,,1,No timestamps within company life span
1050390425,www.aabshar.net,2023-06-14 14:57:09,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1050394880,www.conduitpower.co,2023-06-14 14:57:09,2023-02-19 21:39:31,2022-02-09,2023-02-19 21:39:31,2023-06-06,optimal_timestamps/1050394880_timestamps.csv,0,
1050396554,www.azure.acmex.com,2023-06-14 14:57:09,,1979-07-05,,2023-06-06,,1,No timestamps within company life span
1050397733,www.quivr.com,2023-06-14 14:57:09,2022-07-19 22:22:21,2022-02-24,2023-03-28 12:54:46,2023-06-06,optimal_timestamps/1050397733_timestamps.csv,0,
1050398606,www.resua.io,2023-06-14 14:57:09,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050401063,www.aldora.io,2023-06-14 14:57:09,,2021-09-15,,2023-06-06,,1,No timestamps within company life span
1050401180,www.drinkmodica.com,2023-06-14 14:57:09,,2017-03-14,,2023-06-06,,1,No timestamps within company life span
1050401720,www.ahoy.fund,2023-06-14 14:57:09,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050401873,www.moonlightui.com,2023-06-14 14:57:09,2021-11-27 11:55:16,2021-07-05,2022-03-15 11:26:45,2023-06-06,optimal_timestamps/1050401873_timestamps.csv,0,
1050402755,www.ainbr.com,2023-06-14 14:57:09,,2020-03-05,,2023-06-06,,1,No timestamps within company life span
1050403151,www.wearezucasa.com,2023-06-14 14:57:09,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050403637,www.palmplug.com,2023-06-14 14:57:09,,2018-08-12,,2023-06-06,,1,No timestamps within company life span
1050404087,www.agon.ai,2023-06-14 14:57:09,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050407120,www.videocom.com,2023-06-14 14:57:09,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050407786,www.onemarket.bz,2023-06-14 14:57:09,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1050408065,www.xoju.com,2023-06-14 14:57:09,,2021-05-21,,2023-06-06,,1,No timestamps within company life span
1050408137,www.pckl.com,2023-06-14 14:57:09,,2021-06-10,,2023-06-06,,1,No timestamps within company life span
1050409469,www.boomn.io,2023-06-14 14:57:09,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050409748,www.ced.ar,2023-06-14 14:57:09,,2022-02-02,,2023-06-06,,1,No timestamps within company life span
1050410360,www.alcoach.com,2023-06-14 14:57:09,2022-06-24 22:36:40,2022-03-05,2023-03-06 11:05:50,2023-06-06,optimal_timestamps/1050410360_timestamps.csv,0,
1050410459,www.sendamply.com,2023-06-14 14:57:09,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1050411998,www.chanticotechnology.com,2023-06-14 14:57:09,,2021-07-14,,2023-06-06,,1,No timestamps within company life span
1050412025,www.linxcrypto.com,2023-06-14 14:57:10,2022-04-09 03:39:35,2022-02-02,2022-06-20 06:26:20,2023-06-06,optimal_timestamps/1050412025_timestamps.csv,0,
1050412457,www.theguru.com,2023-06-14 14:57:10,2021-12-27 07:16:18,2021-07-05,2021-12-27 07:16:18,2023-06-06,optimal_timestamps/1050412457_timestamps.csv,0,
1050412754,2.5.dev,2023-06-14 14:57:10,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050414131,www.endometrics.us,2023-06-14 14:57:10,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050414302,www.getgreen.eco,2023-06-14 14:57:10,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050415760,www.temping.us,2023-06-14 14:57:10,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050416138,www.ascendhome.co,2023-06-14 14:57:10,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050417002,www.notey.co,2023-06-14 14:57:10,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050418865,www.gammax.exchange,2023-06-14 14:57:10,2022-05-27 17:59:21,2022-03-02,2023-05-22 19:30:23,2023-06-06,optimal_timestamps/1050418865_timestamps.csv,0,
1050419297,www.atelerixlifesciences.com,2023-06-14 14:57:10,,2020-05-27,,2023-06-06,,1,No timestamps within company life span
1050419585,www.inventiedu.com,2023-06-14 14:57:10,,2018-12-19,,2023-06-06,,1,No timestamps within company life span
1050420377,www.naturalhealinghouse.com,2023-06-14 14:57:10,2022-04-06 23:38:31,2022-02-02,2023-05-19 02:15:10,2023-06-06,optimal_timestamps/1050420377_timestamps.csv,0,
1050506156,www.thegirlsco.com,2023-06-14 14:57:10,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1050506219,metaverse.lootmogul.com,2023-06-14 14:57:10,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050663782,www.tequilacasazul.com,2023-06-14 14:57:10,,2017-01-08,,2023-06-06,,1,No timestamps within company life span
1050664061,www.telegenixx.com,2023-06-14 14:57:10,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050664502,www.blocwars.io,2023-06-14 14:57:10,,2020-10-03,,2023-06-06,,1,No timestamps within company life span
1050666032,www.tactile-engineering.com,2023-06-14 14:57:10,,2012-07-05,,2023-06-06,,1,No timestamps within company life span
1050666275,www.truebridge.io,2023-06-14 14:57:10,,2021-06-04,,2023-06-06,,1,No timestamps within company life span
1050666428,www.proshort.ai,2023-06-14 14:57:10,,2021-10-16,,2023-06-06,,1,No timestamps within company life span
1050666752,www.hifivecommunity.com,2023-06-14 14:57:10,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050667364,contributionlabs.notion.site,2023-06-14 14:57:10,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050668156,www.vilyatx.com,2023-06-14 14:57:10,,2022-03-02,,2023-06-06,,1,No timestamps within company life span
1050668165,www.bigtoe.yoga,2023-06-14 14:57:10,,2015-07-05,,2023-06-06,,1,No timestamps within company life span
1050669083,www.mottohealth.co,2023-06-14 14:57:10,,2021-10-24,,2023-06-06,,1,No timestamps within company life span
1050669866,www.briqup.com,2023-06-14 14:57:10,,2019-06-04,,2023-06-06,,1,No timestamps within company life span
1050670010,www.karmahq.xyz,2023-06-14 14:57:10,,2022-02-02,,2023-06-06,,1,No timestamps within company life span
1050670091,www.sitcrtside.com,2023-06-14 14:57:10,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050670154,www.jarsbyfabioviviani.com,2023-06-14 14:57:10,2022-02-27 15:22:10,2022-02-02,2023-04-08 04:52:03,2023-06-06,optimal_timestamps/1050670154_timestamps.csv,0,
1050670199,www.e3radio.fm,2023-06-14 14:57:10,,2008-07-05,,2023-06-06,,1,No timestamps within company life span
1050680288,www.epinlabs.com,2023-06-14 14:57:10,,2022-04-04,,2023-06-06,,1,No timestamps within company life span
1050682142,myfinlife.space,2023-06-14 14:57:10,,2022-03-05,,2023-06-06,,1,No timestamps within company life span
1050682700,ellos-staging.webflow.io,2023-06-14 14:57:10,,2022-03-05,,2023-06-06,,1,No timestamps within company life span
1050690512,www.wearefirebird.com,2023-06-14 14:57:10,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050691826,www.jointaro.com,2023-06-14 14:57:10,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050692042,www.blacktophoopsvr.com,2023-06-14 14:57:10,,2022-04-03,,2023-06-06,,1,No timestamps within company life span
1050692231,www.hygeproducts.com,2023-06-14 14:57:10,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1050693950,www.witheisen.com,2023-06-14 14:57:10,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050698189,www.soldate.org,2023-06-14 14:57:10,2021-05-29 14:41:45,2021-01-27,2023-06-04 11:44:07,2023-06-06,optimal_timestamps/1050698189_timestamps.csv,0,
1050698684,www.rysk.finance,2023-06-14 14:57:10,,2022-08-04,,2023-06-06,,1,No timestamps within company life span
1050701915,www.priviom.io,2023-06-14 14:57:10,,2022-01-16,,2023-06-06,,1,No timestamps within company life span
1050702599,www.cache-energy.com,2023-06-14 14:57:10,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050702653,www.vamigas.com,2023-06-14 14:57:10,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050703058,www.backstopneural.com,2023-06-14 14:57:10,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1050703508,www.infiltron.net,2023-06-14 14:57:10,,2018-07-12,,2023-06-06,,1,No timestamps within company life span
1050703553,www.loroinsurance.com,2023-06-14 14:57:10,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050703760,www.parentingautism.co,2023-06-14 14:57:10,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050704660,www.orbitaltx.com,2023-06-14 14:57:10,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050708449,www.myelderhood.com,2023-06-14 14:57:10,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050709502,www.squadtrip.com,2023-06-14 14:57:10,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050709952,www.spylt.com,2023-06-14 14:57:10,2022-08-10 10:49:46,2022-02-26,2023-04-11 09:36:13,2023-06-06,optimal_timestamps/1050709952_timestamps.csv,0,
1050709970,www.sourcedby.co,2023-06-14 14:57:10,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050710024,alias-app.com,2023-06-14 14:57:10,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050711230,www.frontpointhealthcare.com,2023-06-14 14:57:10,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050711482,www.rybit.io,2023-06-14 14:57:10,,2018-08-01,,2023-06-06,,1,No timestamps within company life span
1050711662,www.batonleads.com,2023-06-14 14:57:10,,2021-11-18,,2023-06-06,,1,No timestamps within company life span
1050713417,www.join-hilma.com,2023-06-14 14:57:10,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1050713849,www.kuriatx.com,2023-06-14 14:57:10,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050713894,www.powerml.co,2023-06-14 14:57:10,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1050715937,www.jelled.io,2023-06-14 14:57:10,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050716450,www.syenex.com,2023-06-14 14:57:10,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050718097,app.thecardshop.live,2023-06-14 14:57:10,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050718376,www.strollnow.com,2023-06-14 14:57:10,2020-08-05 08:04:15,2019-07-05,2023-03-22 19:40:20,2023-06-06,optimal_timestamps/1050718376_timestamps.csv,0,
1050719285,www.glogetterco.com,2023-06-14 14:57:10,,2019-11-13,,2023-06-06,,1,No timestamps within company life span
1050719609,www.ascent.kitchen,2023-06-14 14:57:10,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050720392,www.harvest.lighting,2023-06-14 14:57:10,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050720698,www.orabiomedical.com,2023-06-14 14:57:10,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050723974,www.loricgames.com,2023-06-14 14:57:10,,2021-10-23,,2023-06-06,,1,No timestamps within company life span
1050723983,www.austinbiosciences.net,2023-06-14 14:57:10,,2016-04-29,,2023-06-06,,1,No timestamps within company life span
1050724568,www.centerstagehq.com,2023-06-14 14:57:10,,2019-12-25,,2023-06-06,,1,No timestamps within company life span
1050724991,www.nautilusintegratedsolutions.com,2023-06-14 14:57:10,,1913-07-05,,2023-06-06,,1,No timestamps within company life span
1050725018,www.artisanalliance.co,2023-06-14 14:57:11,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1050725171,www.lovelifesciences.com,2023-06-14 14:57:11,,2020-11-28,,2023-06-06,,1,No timestamps within company life span
1050725297,eviziadx.com,2023-06-14 14:57:11,,2019-12-04,,2023-06-06,,1,No timestamps within company life span
1050725603,www.lisusenergy.com,2023-06-14 14:57:11,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050726512,www.theauxevanston.com,2023-06-14 14:57:11,,2020-06-17,,2023-06-06,,1,No timestamps within company life span
1050726953,www.luminouscyber.com,2023-06-14 14:57:11,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1050727079,www.usebutter.com,2023-06-14 14:57:11,,2022-02-02,,2023-06-06,,1,No timestamps within company life span
1050728150,www.domeplatform.com,2023-06-14 14:57:11,2022-10-18 23:14:33,2021-09-02,2023-03-21 23:39:05,2023-06-06,optimal_timestamps/1050728150_timestamps.csv,0,
1050728330,getmoyo.com,2023-06-14 14:57:11,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050728636,www.tailpath.com,2023-06-14 14:57:11,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1050728924,www.revyz.io,2023-06-14 14:57:11,,2021-08-01,,2023-06-06,,1,No timestamps within company life span
1050729716,www.realmsofethernity.com,2023-06-14 14:57:11,2021-11-03 12:24:38,2021-10-27,2022-12-06 13:17:29,2023-06-06,optimal_timestamps/1050729716_timestamps.csv,0,
1050730328,www.harbingermotors.com,2023-06-14 14:57:11,,2021-01-02,,2023-06-06,,1,No timestamps within company life span
1050730589,www.lightsenselabs.com,2023-06-14 14:57:11,,2022-04-05,,2023-06-06,,1,No timestamps within company life span
1050731417,www.voximetry.com,2023-06-14 14:57:11,,2015-07-05,,2023-06-06,,1,No timestamps within company life span
1050731444,join.localight.com,2023-06-14 14:57:11,,2010-07-05,,2023-06-06,,1,No timestamps within company life span
1050731570,www.dormspace.io,2023-06-14 14:57:11,2023-03-20 15:04:00,2022-03-05,2023-03-20 15:04:00,2023-06-06,optimal_timestamps/1050731570_timestamps.csv,0,
1050732155,www.inscreen.com,2023-06-14 14:57:11,2021-12-08 00:54:30,2021-09-16,2023-03-21 14:09:34,2023-06-06,optimal_timestamps/1050732155_timestamps.csv,0,
1050733091,www.mulliegolf.com,2023-06-14 14:57:11,,2018-04-04,,2023-06-06,,1,No timestamps within company life span
1050735485,www.hypersoniclaboratories.com,2023-06-14 14:57:11,,2019-02-02,,2023-06-06,,1,No timestamps within company life span
1050736736,www.mack-designs.com,2023-06-14 14:57:11,,2022-05-01,,2023-06-06,,1,No timestamps within company life span
1050737861,www.thermexit.com,2023-06-14 14:57:11,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1050738581,www.hashgreen.net,2023-06-14 14:57:11,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050738626,iso.gg,2023-06-14 14:57:11,,2021-11-21,,2023-06-06,,1,No timestamps within company life span
1050738779,www.carver.bio,2023-06-14 14:57:11,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050738923,www.ihavethisfriend.co,2023-06-14 14:57:11,2022-01-03 18:27:11,2021-07-05,2023-03-30 18:21:57,2023-06-06,optimal_timestamps/1050738923_timestamps.csv,0,
1050739283,www.rosotics.com,2023-06-14 14:57:11,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1050739310,www.volantissemi.ai,2023-06-14 14:57:11,,2022-03-05,,2023-06-06,,1,No timestamps within company life span
1050739337,www.playcradle.com,2023-06-14 14:57:11,2022-03-13 03:15:25,2022-03-05,2023-05-30 18:29:28,2023-06-06,optimal_timestamps/1050739337_timestamps.csv,0,
1050740831,www.excisionmed.com,2023-06-14 14:57:11,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050741344,www.fitr.xyz,2023-06-14 14:57:11,2022-01-16 15:28:43,2022-01-02,2022-12-04 14:23:56,2023-06-06,optimal_timestamps/1050741344_timestamps.csv,0,
1050741911,www.airblocktech.com,2023-06-14 14:57:11,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1050742550,www.epibiologics.com,2023-06-14 14:57:11,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050742577,www.appbrew.tech,2023-06-14 14:57:11,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050742586,www.sequre.ai,2023-06-14 14:57:11,,2022-03-05,,2023-06-06,,1,No timestamps within company life span
1050743162,www.berryworks.ai,2023-06-14 14:57:11,,2020-02-17,,2023-06-06,,1,No timestamps within company life span
1050743234,www.derapi.com,2023-06-14 14:57:11,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050743306,www.practiceaxis.com,2023-06-14 14:57:11,2022-09-27 17:22:53,2021-09-11,2023-05-26 18:32:50,2023-06-06,optimal_timestamps/1050743306_timestamps.csv,0,
1050744692,www.startglobal.co,2023-06-14 14:57:11,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050744989,www.weglo.co,2023-06-14 14:57:11,,2022-01-01,,2023-06-06,,1,No timestamps within company life span
1050745079,www.mynaswap.com,2023-06-14 14:57:11,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050905351,www.myka.bio,2023-06-14 14:57:11,,2020-09-27,,2023-06-06,,1,No timestamps within company life span
1050905882,www.gromitx.com,2023-06-14 14:57:11,,2020-09-03,,2023-06-06,,1,No timestamps within company life span
1050906872,www.knightwerx.com,2023-06-14 14:57:11,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050908438,www.boundlessrider.com,2023-06-14 14:57:11,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050909383,www.metadash.app,2023-06-14 14:57:11,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050909482,www.spair.tech,2023-06-14 14:57:11,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050909617,www.awen.finance,2023-06-14 14:57:11,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050909689,www.corex.live,2023-06-14 14:57:11,2021-03-09 04:44:12,2020-10-17,2023-02-06 15:42:17,2023-06-06,optimal_timestamps/1050909689_timestamps.csv,0,
1050909851,www.ok2standup.com,2023-06-14 14:57:11,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1050909905,www.ihealthai.com,2023-06-14 14:57:11,,2020-12-13,,2023-06-06,,1,No timestamps within company life span
1050916358,www.porterlogic.com,2023-06-14 14:57:11,,2020-05-05,,2023-06-06,,1,No timestamps within company life span
1050917681,www.mycarework.com,2023-06-14 14:57:11,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050921308,www.boldermoney.com,2023-06-14 14:57:11,2021-12-06 04:31:24,2021-11-25,2023-05-06 21:39:01,2023-06-06,optimal_timestamps/1050921308_timestamps.csv,0,
1050921713,www.raylu.dev,2023-06-14 14:57:11,,2022-01-19,,2023-06-06,,1,No timestamps within company life span
1050922244,www.sintra.com,2023-06-14 14:57:11,2022-05-26 23:58:01,2021-09-18,2023-04-10 21:17:17,2023-06-06,optimal_timestamps/1050922244_timestamps.csv,0,
1050923693,www.peaceofmind.us,2023-06-14 14:57:11,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050923900,www.starfightersspace.com,2023-06-14 14:57:11,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050924440,www.savimbo.com,2023-06-14 14:57:11,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050926159,www.threpio.com,2023-06-14 14:57:11,,2022-04-04,,2023-06-06,,1,No timestamps within company life span
1050926447,www.carbonridge.net,2023-06-14 14:57:11,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050926537,wafini.app,2023-06-14 14:57:11,2022-08-24 17:09:51,2022-01-02,2023-03-29 06:32:38,2023-06-06,optimal_timestamps/1050926537_timestamps.csv,0,
1050928715,www.cirglabs.com,2023-06-14 14:57:11,,2020-11-29,,2023-06-06,,1,No timestamps within company life span
1050931559,www.kolibrilaw.com,2023-06-14 14:57:11,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050933611,www.bloxsmith.com,2023-06-14 14:57:11,,2022-04-28,,2023-06-06,,1,No timestamps within company life span
1050934511,www.twitterscan.com,2023-06-14 14:57:11,2022-04-06 17:19:00,2022-03-27,2023-05-27 15:07:02,2023-06-06,optimal_timestamps/1050934511_timestamps.csv,0,
1050934556,www.simplywhim.com,2023-06-14 14:57:11,2022-05-18 16:04:22,2022-03-27,2023-04-01 01:11:46,2023-06-06,optimal_timestamps/1050934556_timestamps.csv,0,
1050935744,www.tomato.ai,2023-06-14 14:57:11,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050936221,www.digitaldirectir.com,2023-06-14 14:57:11,,1997-07-05,,2023-06-06,,1,No timestamps within company life span
1050936428,www.agsilo.com,2023-06-14 14:57:11,,2020-05-10,,2023-06-06,,1,No timestamps within company life span
1050937535,www.veritassubstrates.com,2023-06-14 14:57:11,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1050938228,www.healthyyoungminds.com,2023-06-14 14:57:11,2022-05-22 20:36:56,2022-03-05,2023-05-24 22:46:57,2023-06-06,optimal_timestamps/1050938228_timestamps.csv,0,
1050939074,www.dhn-solutions.com,2023-06-14 14:57:11,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050939119,www.dotdrives.com,2023-06-14 14:57:11,,2016-07-05,,2023-06-06,,1,No timestamps within company life span
1050939371,www.klamp.io,2023-06-14 14:57:11,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050939398,www.heyfrida.com,2023-06-14 14:57:11,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1050939497,www.enabledengineering.com,2023-06-14 14:57:12,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1050939767,www.getkoya.ai,2023-06-14 14:57:12,2022-12-05 08:51:53,2022-03-05,2023-03-22 13:33:32,2023-06-06,optimal_timestamps/1050939767_timestamps.csv,0,
1050940649,www.stakesauce.com,2023-06-14 14:57:12,2022-05-16 22:01:48,2022-03-27,2022-05-16 22:01:48,2023-06-06,optimal_timestamps/1050940649_timestamps.csv,0,
1050941180,www.chalq.io,2023-06-14 14:57:12,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050941522,www.flourish.health,2023-06-14 14:57:12,2021-12-02 09:17:30,2021-10-02,2023-03-20 15:16:50,2023-06-06,optimal_timestamps/1050941522_timestamps.csv,0,
1050941900,www.amerginam.com,2023-06-14 14:57:12,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050942800,www.pushkinapp.com,2023-06-14 14:57:12,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050942935,www.luva.me,2023-06-14 14:57:12,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050943529,www.unblock.global,2023-06-14 14:57:12,2022-09-24 15:16:49,2022-03-05,2023-05-09 04:20:38,2023-06-06,optimal_timestamps/1050943529_timestamps.csv,0,
1050944951,www.fluidfinance.co,2023-06-14 14:57:12,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050945365,www.drilldocs.com,2023-06-14 14:57:12,,2020-01-31,,2023-06-06,,1,No timestamps within company life span
1050945905,www.bellamiatechnologies.com,2023-06-14 14:57:12,,2021-01-17,,2023-06-06,,1,No timestamps within company life span
1050947840,www.bettysco.com,2023-06-14 14:57:12,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050948452,www.blueverse.club,2023-06-14 14:57:12,,2021-05-13,,2023-06-06,,1,No timestamps within company life span
1050948542,www.incentivize.us,2023-06-14 14:57:12,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050948983,www.outworkautomation.com,2023-06-14 14:57:12,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
